id,station_id,train_id,departure_time,departure_time_offset,station_name,train_number
1,23,1,4:28:00 AM,8:28:00 PM,San Jose Diridon,101
2,21,1,4:33:00 AM,8:33:00 PM,Santa Clara,101
3,20,1,4:39:00 AM,8:39:00 PM,Lawrence,101
4,19,1,4:43:00 AM,8:43:00 PM,Sunnyvale,101
5,18,1,4:48:00 AM,8:48:00 PM,Mountain View,101
6,17,1,4:52:00 AM,8:52:00 PM,San Antonio,101
7,16,1,4:57:00 AM,8:57:00 PM,California Ave,101
8,15,1,5:01:00 AM,9:01:00 PM,Palo Alto,101
9,14,1,5:04:00 AM,9:04:00 PM,Menlo Park,101
10,13,1,5:10:00 AM,9:10:00 PM,Redwood City,101
11,12,1,5:15:00 AM,9:15:00 PM,San Carlos,101
12,11,1,5:18:00 AM,9:18:00 PM,Belmont,101
13,10,1,5:22:00 AM,9:22:00 PM,Hillsdale,101
14,9,1,5:25:00 AM,9:25:00 PM,Hayward Park,101
15,8,1,5:28:00 AM,9:28:00 PM,San Mateo,101
16,7,1,5:32:00 AM,9:32:00 PM,Burlingame,101
17,6,1,5:36:00 AM,9:36:00 PM,Millbrae,101
18,5,1,5:41:00 AM,9:41:00 PM,San Bruno,101
19,4,1,5:45:00 AM,9:45:00 PM,So. San Francisco,101
20,3,1,5:51:00 AM,9:51:00 PM,Bayshore,101
21,2,1,5:57:00 AM,9:57:00 PM,22nd Street,101
22,1,1,6:03:00 AM,10:03:00 PM,San Francisco,101
23,24,2,4:55:00 AM,8:55:00 PM,Tamien,103
24,23,2,5:03:00 AM,9:03:00 PM,San Jose Diridon,103
25,21,2,5:08:00 AM,9:08:00 PM,Santa Clara,103
26,20,2,5:13:00 AM,9:13:00 PM,Lawrence,103
27,19,2,5:18:00 AM,9:18:00 PM,Sunnyvale,103
28,18,2,5:23:00 AM,9:23:00 PM,Mountain View,103
29,17,2,5:27:00 AM,9:27:00 PM,San Antonio,103
30,16,2,5:31:00 AM,9:31:00 PM,California Ave,103
31,15,2,5:36:00 AM,9:36:00 PM,Palo Alto,103
32,14,2,5:39:00 AM,9:39:00 PM,Menlo Park,103
33,13,2,5:44:00 AM,9:44:00 PM,Redwood City,103
34,12,2,5:49:00 AM,9:49:00 PM,San Carlos,103
35,11,2,5:52:00 AM,9:52:00 PM,Belmont,103
36,10,2,5:56:00 AM,9:56:00 PM,Hillsdale,103
37,9,2,5:59:00 AM,9:59:00 PM,Hayward Park,103
38,8,2,6:03:00 AM,10:03:00 PM,San Mateo,103
39,7,2,6:06:00 AM,10:06:00 PM,Burlingame,103
40,6,2,6:11:00 AM,10:11:00 PM,Millbrae,103
41,5,2,6:16:00 AM,10:16:00 PM,San Bruno,103
42,4,2,6:20:00 AM,10:20:00 PM,So. San Francisco,103
43,3,2,6:26:00 AM,10:26:00 PM,Bayshore,103
44,2,2,6:32:00 AM,10:32:00 PM,22nd Street,103
45,1,2,6:38:00 AM,10:38:00 PM,San Francisco,103
46,23,3,5:45:00 AM,9:45:00 PM,San Jose Diridon,305
47,18,3,6:00:00 AM,10:00:00 PM,Mountain View,305
48,15,3,6:08:00 AM,10:08:00 PM,Palo Alto,305
49,10,3,6:18:00 AM,10:18:00 PM,Hillsdale,305
50,6,3,6:26:00 AM,10:26:00 PM,Millbrae,305
51,1,3,6:47:00 AM,10:47:00 PM,San Francisco,305
52,24,4,5:51:00 AM,9:51:00 PM,Tamien,207
53,23,4,5:59:00 AM,9:59:00 PM,San Jose Diridon,207
54,21,4,6:06:00 AM,10:06:00 PM,Santa Clara,207
55,20,4,6:12:00 AM,10:12:00 PM,Lawrence,207
56,19,4,6:20:00 AM,10:20:00 PM,Sunnyvale,207
57,18,4,6:25:00 AM,10:25:00 PM,Mountain View,207
58,17,4,6:29:00 AM,10:29:00 PM,San Antonio,207
59,16,4,6:34:00 AM,10:34:00 PM,California Ave,207
60,15,4,6:38:00 AM,10:38:00 PM,Palo Alto,207
61,14,4,6:41:00 AM,10:41:00 PM,Menlo Park,207
62,13,4,6:47:00 AM,10:47:00 PM,Redwood City,207
63,10,4,6:54:00 AM,10:54:00 PM,Hillsdale,207
64,6,4,7:03:00 AM,11:03:00 PM,Millbrae,207
65,4,4,7:09:00 AM,11:09:00 PM,So. San Francisco,207
66,1,4,7:24:00 AM,11:24:00 PM,San Francisco,207
67,24,5,5:56:00 AM,9:56:00 PM,Tamien,309
68,23,5,6:04:00 AM,10:04:00 PM,San Jose Diridon,309
69,19,5,6:14:00 AM,10:14:00 PM,Sunnyvale,309
70,15,5,6:26:00 AM,10:26:00 PM,Palo Alto,309
71,13,5,6:32:00 AM,10:32:00 PM,Redwood City,309
72,8,5,6:43:00 AM,10:43:00 PM,San Mateo,309
73,6,5,6:51:00 AM,10:51:00 PM,Millbrae,309
74,1,5,7:08:00 AM,11:08:00 PM,San Francisco,309
75,23,6,6:23:00 AM,10:23:00 PM,San Jose Diridon,211
76,21,6,6:28:00 AM,10:28:00 PM,Santa Clara,211
77,19,6,6:36:00 AM,10:36:00 PM,Sunnyvale,211
78,18,6,6:42:00 AM,10:42:00 PM,Mountain View,211
79,16,6,6:48:00 AM,10:48:00 PM,California Ave,211
80,14,6,6:54:00 AM,10:54:00 PM,Menlo Park,211
81,13,6,6:59:00 AM,10:59:00 PM,Redwood City,211
82,12,6,7:04:00 AM,11:04:00 PM,San Carlos,211
83,11,6,7:07:00 AM,11:07:00 PM,Belmont,211
84,10,6,7:11:00 AM,11:11:00 PM,Hillsdale,211
85,9,6,7:14:00 AM,11:14:00 PM,Hayward Park,211
86,8,6,7:18:00 AM,11:18:00 PM,San Mateo,211
87,7,6,7:21:00 AM,11:21:00 PM,Burlingame,211
88,6,6,7:26:00 AM,11:26:00 PM,Millbrae,211
89,5,6,7:30:00 AM,11:30:00 PM,San Bruno,211
90,4,6,7:34:00 AM,11:34:00 PM,So. San Francisco,211
91,3,6,7:41:00 AM,11:41:00 PM,Bayshore,211
92,2,6,7:50:00 AM,11:50:00 PM,22nd Street,211
93,1,6,7:57:00 AM,11:57:00 PM,San Francisco,211
94,23,7,6:49:00 AM,10:49:00 PM,San Jose Diridon,313
95,18,7,7:04:00 AM,11:04:00 PM,Mountain View,313
96,15,7,7:12:00 AM,11:12:00 PM,Palo Alto,313
97,10,7,7:23:00 AM,11:23:00 PM,Hillsdale,313
98,6,7,7:31:00 AM,11:31:00 PM,Millbrae,313
99,1,7,7:51:00 AM,11:51:00 PM,San Francisco,313
100,23,8,6:54:00 AM,10:54:00 PM,San Jose Diridon,215
101,19,8,7:06:00 AM,11:06:00 PM,Sunnyvale,215
102,18,8,7:11:00 AM,11:11:00 PM,Mountain View,215
103,16,8,7:17:00 AM,11:17:00 PM,California Ave,215
104,15,8,7:21:00 AM,11:21:00 PM,Palo Alto,215
105,12,8,7:29:00 AM,11:29:00 PM,San Carlos,215
106,10,8,7:34:00 AM,11:34:00 PM,Hillsdale,215
107,8,8,7:38:00 AM,11:38:00 PM,San Mateo,215
108,7,8,7:43:00 AM,11:43:00 PM,Burlingame,215
109,5,8,7:50:00 AM,11:50:00 PM,San Bruno,215
110,1,8,8:07:00 AM,12:07:00 AM,San Francisco,215
111,29,9,6:06:00 AM,10:06:00 PM,Gilroy,217
112,28,9,6:15:00 AM,10:15:00 PM,San Martin,217
113,27,9,6:21:00 AM,10:21:00 PM,Morgan Hill,217
114,26,9,6:36:00 AM,10:36:00 PM,Blossom Hill,217
115,25,9,6:42:00 AM,10:42:00 PM,Capitol,217
116,24,9,6:50:00 AM,10:50:00 PM,Tamien,217
117,23,9,6:59:00 AM,10:59:00 PM,San Jose Diridon,217
118,21,9,7:06:00 AM,11:06:00 PM,Santa Clara,217
119,20,9,7:12:00 AM,11:12:00 PM,Lawrence,217
120,19,9,7:20:00 AM,11:20:00 PM,Sunnyvale,217
121,18,9,7:25:00 AM,11:25:00 PM,Mountain View,217
122,17,9,7:29:00 AM,11:29:00 PM,San Antonio,217
123,16,9,7:34:00 AM,11:34:00 PM,California Ave,217
124,15,9,7:38:00 AM,11:38:00 PM,Palo Alto,217
125,14,9,7:41:00 AM,11:41:00 PM,Menlo Park,217
126,13,9,7:47:00 AM,11:47:00 PM,Redwood City,217
127,10,9,7:54:00 AM,11:54:00 PM,Hillsdale,217
128,6,9,8:03:00 AM,12:03:00 AM,Millbrae,217
129,4,9,8:09:00 AM,12:09:00 AM,So. San Francisco,217
130,1,9,8:24:00 AM,12:24:00 AM,San Francisco,217
131,24,10,6:56:00 AM,10:56:00 PM,Tamien,319
132,23,10,7:04:00 AM,11:04:00 PM,San Jose Diridon,319
133,19,10,7:14:00 AM,11:14:00 PM,Sunnyvale,319
134,15,10,7:26:00 AM,11:26:00 PM,Palo Alto,319
135,13,10,7:32:00 AM,11:32:00 PM,Redwood City,319
136,8,10,7:43:00 AM,11:43:00 PM,San Mateo,319
137,6,10,7:51:00 AM,11:51:00 PM,Millbrae,319
138,1,10,8:11:00 AM,12:11:00 AM,San Francisco,319
139,29,11,6:28:00 AM,10:28:00 PM,Gilroy,221
140,28,11,6:37:00 AM,10:37:00 PM,San Martin,221
141,27,11,6:43:00 AM,10:43:00 PM,Morgan Hill,221
142,26,11,6:58:00 AM,10:58:00 PM,Blossom Hill,221
143,25,11,7:04:00 AM,11:04:00 PM,Capitol,221
144,24,11,7:15:00 AM,11:15:00 PM,Tamien,221
145,23,11,7:23:00 AM,11:23:00 PM,San Jose Diridon,221
146,21,11,7:28:00 AM,11:28:00 PM,Santa Clara,221
147,20,11,7:33:00 AM,11:33:00 PM,Lawrence,221
148,19,11,7:38:00 AM,11:38:00 PM,Sunnyvale,221
149,18,11,7:44:00 AM,11:44:00 PM,Mountain View,221
150,16,11,7:49:00 AM,11:49:00 PM,California Ave,221
151,14,11,7:54:00 AM,11:54:00 PM,Menlo Park,221
152,13,11,8:00:00 AM,12:00:00 AM,Redwood City,221
153,12,11,8:05:00 AM,12:05:00 AM,San Carlos,221
154,11,11,8:08:00 AM,12:08:00 AM,Belmont,221
155,10,11,8:12:00 AM,12:12:00 AM,Hillsdale,221
156,9,11,8:15:00 AM,12:15:00 AM,Hayward Park,221
157,8,11,8:19:00 AM,12:19:00 AM,San Mateo,221
158,7,11,8:22:00 AM,12:22:00 AM,Burlingame,221
159,6,11,8:27:00 AM,12:27:00 AM,Millbrae,221
160,5,11,8:31:00 AM,12:31:00 AM,San Bruno,221
161,4,11,8:35:00 AM,12:35:00 AM,So. San Francisco,221
162,3,11,8:43:00 AM,12:43:00 AM,Bayshore,221
163,2,11,8:51:00 AM,12:51:00 AM,22nd Street,221
164,1,11,8:58:00 AM,12:58:00 AM,San Francisco,221
165,23,12,7:49:00 AM,11:49:00 PM,San Jose Diridon,323
166,18,12,8:04:00 AM,12:04:00 AM,Mountain View,323
167,15,12,8:12:00 AM,12:12:00 AM,Palo Alto,323
168,10,12,8:23:00 AM,12:23:00 AM,Hillsdale,323
169,6,12,8:31:00 AM,12:31:00 AM,Millbrae,323
170,1,12,8:51:00 AM,12:51:00 AM,San Francisco,323
171,23,13,7:54:00 AM,11:54:00 PM,San Jose Diridon,225
172,19,13,8:06:00 AM,12:06:00 AM,Sunnyvale,225
173,18,13,8:11:00 AM,12:11:00 AM,Mountain View,225
174,16,13,8:17:00 AM,12:17:00 AM,California Ave,225
175,15,13,8:21:00 AM,12:21:00 AM,Palo Alto,225
176,12,13,8:29:00 AM,12:29:00 AM,San Carlos,225
177,10,13,8:34:00 AM,12:34:00 AM,Hillsdale,225
178,8,13,8:38:00 AM,12:38:00 AM,San Mateo,225
179,7,13,8:43:00 AM,12:43:00 AM,Burlingame,225
180,5,13,8:50:00 AM,12:50:00 AM,San Bruno,225
181,1,13,9:07:00 AM,1:07:00 AM,San Francisco,225
182,29,14,7:06:00 AM,11:06:00 PM,Gilroy,227
183,28,14,7:15:00 AM,11:15:00 PM,San Martin,227
184,27,14,7:21:00 AM,11:21:00 PM,Morgan Hill,227
185,26,14,7:36:00 AM,11:36:00 PM,Blossom Hill,227
186,25,14,7:42:00 AM,11:42:00 PM,Capitol,227
187,24,14,7:53:00 AM,11:53:00 PM,Tamien,227
188,23,14,7:59:00 AM,11:59:00 PM,San Jose Diridon,227
189,22,14,8:03:00 AM,12:03:00 AM,College Park,227
190,21,14,8:08:00 AM,12:08:00 AM,Santa Clara,227
191,20,14,8:14:00 AM,12:14:00 AM,Lawrence,227
192,19,14,8:21:00 AM,12:21:00 AM,Sunnyvale,227
193,18,14,8:27:00 AM,12:27:00 AM,Mountain View,227
194,17,14,8:31:00 AM,12:31:00 AM,San Antonio,227
195,16,14,8:35:00 AM,12:35:00 AM,California Ave,227
196,15,14,8:40:00 AM,12:40:00 AM,Palo Alto,227
197,14,14,8:43:00 AM,12:43:00 AM,Menlo Park,227
198,13,14,8:49:00 AM,12:49:00 AM,Redwood City,227
199,10,14,8:57:00 AM,12:57:00 AM,Hillsdale,227
200,6,14,9:06:00 AM,1:06:00 AM,Millbrae,227
201,4,14,9:13:00 AM,1:13:00 AM,So. San Francisco,227
202,1,14,9:29:00 AM,1:29:00 AM,San Francisco,227
203,24,15,7:58:00 AM,11:58:00 PM,Tamien,329
204,23,15,8:04:00 AM,12:04:00 AM,San Jose Diridon,329
205,19,15,8:14:00 AM,12:14:00 AM,Sunnyvale,329
206,15,15,8:26:00 AM,12:26:00 AM,Palo Alto,329
207,13,15,8:32:00 AM,12:32:00 AM,Redwood City,329
208,8,15,8:43:00 AM,12:43:00 AM,San Mateo,329
209,6,15,8:51:00 AM,12:51:00 AM,Millbrae,329
210,1,15,9:11:00 AM,1:11:00 AM,San Francisco,329
211,23,16,8:23:00 AM,12:23:00 AM,San Jose Diridon,231
212,21,16,8:28:00 AM,12:28:00 AM,Santa Clara,231
213,19,16,8:36:00 AM,12:36:00 AM,Sunnyvale,231
214,18,16,8:42:00 AM,12:42:00 AM,Mountain View,231
215,14,16,8:51:00 AM,12:51:00 AM,Menlo Park,231
216,13,16,8:57:00 AM,12:57:00 AM,Redwood City,231
217,12,16,9:02:00 AM,1:02:00 AM,San Carlos,231
218,11,16,9:05:00 AM,1:05:00 AM,Belmont,231
219,10,16,9:09:00 AM,1:09:00 AM,Hillsdale,231
220,9,16,9:12:00 AM,1:12:00 AM,Hayward Park,231
221,8,16,9:15:00 AM,1:15:00 AM,San Mateo,231
222,7,16,9:19:00 AM,1:19:00 AM,Burlingame,231
223,6,16,9:24:00 AM,1:24:00 AM,Millbrae,231
224,5,16,9:28:00 AM,1:28:00 AM,San Bruno,231
225,4,16,9:32:00 AM,1:32:00 AM,So. San Francisco,231
226,3,16,9:39:00 AM,1:39:00 AM,Bayshore,231
227,2,16,9:45:00 AM,1:45:00 AM,22nd Street,231
228,1,16,9:52:00 AM,1:52:00 AM,San Francisco,231
229,24,17,8:28:00 AM,12:28:00 AM,Tamien,233
230,23,17,8:36:00 AM,12:36:00 AM,San Jose Diridon,233
231,21,17,8:41:00 AM,12:41:00 AM,Santa Clara,233
232,20,17,8:47:00 AM,12:47:00 AM,Lawrence,233
233,19,17,8:52:00 AM,12:52:00 AM,Sunnyvale,233
234,18,17,8:57:00 AM,12:57:00 AM,Mountain View,233
235,17,17,9:01:00 AM,1:01:00 AM,San Antonio,233
236,16,17,9:06:00 AM,1:06:00 AM,California Ave,233
237,15,17,9:11:00 AM,1:11:00 AM,Palo Alto,233
238,14,17,9:14:00 AM,1:14:00 AM,Menlo Park,233
239,13,17,9:20:00 AM,1:20:00 AM,Redwood City,233
240,12,17,9:24:00 AM,1:24:00 AM,San Carlos,233
241,11,17,9:28:00 AM,1:28:00 AM,Belmont,233
242,10,17,9:31:00 AM,1:31:00 AM,Hillsdale,233
243,8,17,9:36:00 AM,1:36:00 AM,San Mateo,233
244,7,17,9:39:00 AM,1:39:00 AM,Burlingame,233
245,6,17,9:44:00 AM,1:44:00 AM,Millbrae,233
246,5,17,9:49:00 AM,1:49:00 AM,San Bruno,233
247,1,17,10:05:00 AM,2:05:00 AM,San Francisco,233
248,23,18,9:13:00 AM,1:13:00 AM,San Jose Diridon,135
249,21,18,9:18:00 AM,1:18:00 AM,Santa Clara,135
250,20,18,9:24:00 AM,1:24:00 AM,Lawrence,135
251,19,18,9:28:00 AM,1:28:00 AM,Sunnyvale,135
252,18,18,9:33:00 AM,1:33:00 AM,Mountain View,135
253,17,18,9:37:00 AM,1:37:00 AM,San Antonio,135
254,16,18,9:41:00 AM,1:41:00 AM,California Ave,135
255,15,18,9:46:00 AM,1:46:00 AM,Palo Alto,135
256,14,18,9:49:00 AM,1:49:00 AM,Menlo Park,135
257,13,18,9:55:00 AM,1:55:00 AM,Redwood City,135
258,12,18,9:59:00 AM,1:59:00 AM,San Carlos,135
259,11,18,10:03:00 AM,2:03:00 AM,Belmont,135
260,10,18,10:06:00 AM,2:06:00 AM,Hillsdale,135
261,9,18,10:09:00 AM,2:09:00 AM,Hayward Park,135
262,8,18,10:12:00 AM,2:12:00 AM,San Mateo,135
263,7,18,10:15:00 AM,2:15:00 AM,Burlingame,135
264,6,18,10:20:00 AM,2:20:00 AM,Millbrae,135
265,5,18,10:25:00 AM,2:25:00 AM,San Bruno,135
266,4,18,10:29:00 AM,2:29:00 AM,So. San Francisco,135
267,3,18,10:35:00 AM,2:35:00 AM,Bayshore,135
268,2,18,10:41:00 AM,2:41:00 AM,22nd Street,135
269,1,18,10:48:00 AM,2:48:00 AM,San Francisco,135
270,24,19,9:37:00 AM,1:37:00 AM,Tamien,237
271,23,19,9:50:00 AM,1:50:00 AM,San Jose Diridon,237
272,21,19,9:55:00 AM,1:55:00 AM,Santa Clara,237
273,20,19,10:00:00 AM,2:00:00 AM,Lawrence,237
274,19,19,10:05:00 AM,2:05:00 AM,Sunnyvale,237
275,18,19,10:10:00 AM,2:10:00 AM,Mountain View,237
276,17,19,10:14:00 AM,2:14:00 AM,San Antonio,237
277,16,19,10:18:00 AM,2:18:00 AM,California Ave,237
278,15,19,10:23:00 AM,2:23:00 AM,Palo Alto,237
279,14,19,10:26:00 AM,2:26:00 AM,Menlo Park,237
280,13,19,10:31:00 AM,2:31:00 AM,Redwood City,237
281,12,19,10:36:00 AM,2:36:00 AM,San Carlos,237
282,11,19,10:39:00 AM,2:39:00 AM,Belmont,237
283,10,19,10:43:00 AM,2:43:00 AM,Hillsdale,237
284,8,19,10:48:00 AM,2:48:00 AM,San Mateo,237
285,7,19,10:51:00 AM,2:51:00 AM,Burlingame,237
286,6,19,10:56:00 AM,2:56:00 AM,Millbrae,237
287,5,19,11:01:00 AM,3:01:00 AM,San Bruno,237
288,1,19,11:16:00 AM,3:16:00 AM,San Francisco,237
289,23,20,10:13:00 AM,2:13:00 AM,San Jose Diridon,139
290,21,20,10:18:00 AM,2:18:00 AM,Santa Clara,139
291,20,20,10:24:00 AM,2:24:00 AM,Lawrence,139
292,19,20,10:28:00 AM,2:28:00 AM,Sunnyvale,139
293,18,20,10:33:00 AM,2:33:00 AM,Mountain View,139
294,17,20,10:37:00 AM,2:37:00 AM,San Antonio,139
295,16,20,10:42:00 AM,2:42:00 AM,California Ave,139
296,15,20,10:47:00 AM,2:47:00 AM,Palo Alto,139
297,14,20,10:50:00 AM,2:50:00 AM,Menlo Park,139
298,13,20,10:55:00 AM,2:55:00 AM,Redwood City,139
299,12,20,10:59:00 AM,2:59:00 AM,San Carlos,139
300,11,20,11:03:00 AM,3:03:00 AM,Belmont,139
301,10,20,11:06:00 AM,3:06:00 AM,Hillsdale,139
302,9,20,11:09:00 AM,3:09:00 AM,Hayward Park,139
303,8,20,11:12:00 AM,3:12:00 AM,San Mateo,139
304,7,20,11:15:00 AM,3:15:00 AM,Burlingame,139
305,6,20,11:20:00 AM,3:20:00 AM,Millbrae,139
306,5,20,11:25:00 AM,3:25:00 AM,San Bruno,139
307,4,20,11:29:00 AM,3:29:00 AM,So. San Francisco,139
308,3,20,11:35:00 AM,3:35:00 AM,Bayshore,139
309,2,20,11:41:00 AM,3:41:00 AM,22nd Street,139
310,1,20,11:48:00 AM,3:48:00 AM,San Francisco,139
311,23,21,11:13:00 AM,3:13:00 AM,San Jose Diridon,143
312,21,21,11:18:00 AM,3:18:00 AM,Santa Clara,143
313,20,21,11:24:00 AM,3:24:00 AM,Lawrence,143
314,19,21,11:28:00 AM,3:28:00 AM,Sunnyvale,143
315,18,21,11:33:00 AM,3:33:00 AM,Mountain View,143
316,17,21,11:37:00 AM,3:37:00 AM,San Antonio,143
317,16,21,11:41:00 AM,3:41:00 AM,California Ave,143
318,15,21,11:46:00 AM,3:46:00 AM,Palo Alto,143
319,14,21,11:49:00 AM,3:49:00 AM,Menlo Park,143
320,13,21,11:55:00 AM,3:55:00 AM,Redwood City,143
321,12,21,11:59:00 AM,3:59:00 AM,San Carlos,143
322,11,21,12:03:00 PM,4:03:00 AM,Belmont,143
323,10,21,12:06:00 PM,4:06:00 AM,Hillsdale,143
324,9,21,12:09:00 PM,4:09:00 AM,Hayward Park,143
325,8,21,12:12:00 PM,4:12:00 AM,San Mateo,143
326,7,21,12:15:00 PM,4:15:00 AM,Burlingame,143
327,6,21,12:20:00 PM,4:20:00 AM,Millbrae,143
328,5,21,12:25:00 PM,4:25:00 AM,San Bruno,143
329,4,21,12:29:00 PM,4:29:00 AM,So. San Francisco,143
330,3,21,12:35:00 PM,4:35:00 AM,Bayshore,143
331,2,21,12:41:00 PM,4:41:00 AM,22nd Street,143
332,1,21,12:48:00 PM,4:48:00 AM,San Francisco,143
333,23,22,12:13:00 PM,4:13:00 AM,San Jose Diridon,147
334,21,22,12:18:00 PM,4:18:00 AM,Santa Clara,147
335,20,22,12:24:00 PM,4:24:00 AM,Lawrence,147
336,19,22,12:28:00 PM,4:28:00 AM,Sunnyvale,147
337,18,22,12:33:00 PM,4:33:00 AM,Mountain View,147
338,17,22,12:37:00 PM,4:37:00 AM,San Antonio,147
339,16,22,12:41:00 PM,4:41:00 AM,California Ave,147
340,15,22,12:46:00 PM,4:46:00 AM,Palo Alto,147
341,14,22,12:49:00 PM,4:49:00 AM,Menlo Park,147
342,13,22,12:55:00 PM,4:55:00 AM,Redwood City,147
343,12,22,12:59:00 PM,4:59:00 AM,San Carlos,147
344,11,22,1:03:00 AM,5:03:00 PM,Belmont,147
345,10,22,1:06:00 AM,5:06:00 PM,Hillsdale,147
346,9,22,1:09:00 AM,5:09:00 PM,Hayward Park,147
347,8,22,1:12:00 AM,5:12:00 PM,San Mateo,147
348,7,22,1:15:00 AM,5:15:00 PM,Burlingame,147
349,6,22,1:20:00 AM,5:20:00 PM,Millbrae,147
350,5,22,1:25:00 AM,5:25:00 PM,San Bruno,147
351,4,22,1:29:00 AM,5:29:00 PM,So. San Francisco,147
352,3,22,1:35:00 AM,5:35:00 PM,Bayshore,147
353,2,22,1:41:00 AM,5:41:00 PM,22nd Street,147
354,1,22,1:48:00 AM,5:48:00 PM,San Francisco,147
355,23,23,1:13:00 AM,5:13:00 PM,San Jose Diridon,151
356,21,23,1:18:00 AM,5:18:00 PM,Santa Clara,151
357,20,23,1:24:00 AM,5:24:00 PM,Lawrence,151
358,19,23,1:28:00 AM,5:28:00 PM,Sunnyvale,151
359,18,23,1:33:00 AM,5:33:00 PM,Mountain View,151
360,17,23,1:37:00 AM,5:37:00 PM,San Antonio,151
361,16,23,1:41:00 AM,5:41:00 PM,California Ave,151
362,15,23,1:46:00 AM,5:46:00 PM,Palo Alto,151
363,14,23,1:49:00 AM,5:49:00 PM,Menlo Park,151
364,13,23,1:55:00 AM,5:55:00 PM,Redwood City,151
365,12,23,1:59:00 AM,5:59:00 PM,San Carlos,151
366,11,23,2:03:00 AM,6:03:00 PM,Belmont,151
367,10,23,2:06:00 AM,6:06:00 PM,Hillsdale,151
368,9,23,2:09:00 AM,6:09:00 PM,Hayward Park,151
369,8,23,2:12:00 AM,6:12:00 PM,San Mateo,151
370,7,23,2:15:00 AM,6:15:00 PM,Burlingame,151
371,6,23,2:20:00 AM,6:20:00 PM,Millbrae,151
372,5,23,2:25:00 AM,6:25:00 PM,San Bruno,151
373,4,23,2:29:00 AM,6:29:00 PM,So. San Francisco,151
374,3,23,2:35:00 AM,6:35:00 PM,Bayshore,151
375,2,23,2:41:00 AM,6:41:00 PM,22nd Street,151
376,1,23,2:48:00 AM,6:48:00 PM,San Francisco,151
377,23,24,2:13:00 AM,6:13:00 PM,San Jose Diridon,155
378,21,24,2:18:00 AM,6:18:00 PM,Santa Clara,155
379,20,24,2:24:00 AM,6:24:00 PM,Lawrence,155
380,19,24,2:28:00 AM,6:28:00 PM,Sunnyvale,155
381,18,24,2:33:00 AM,6:33:00 PM,Mountain View,155
382,17,24,2:37:00 AM,6:37:00 PM,San Antonio,155
383,16,24,2:41:00 AM,6:41:00 PM,California Ave,155
384,15,24,2:46:00 AM,6:46:00 PM,Palo Alto,155
385,14,24,2:49:00 AM,6:49:00 PM,Menlo Park,155
386,13,24,2:55:00 AM,6:55:00 PM,Redwood City,155
387,12,24,2:59:00 AM,6:59:00 PM,San Carlos,155
388,11,24,3:03:00 AM,7:03:00 PM,Belmont,155
389,10,24,3:06:00 AM,7:06:00 PM,Hillsdale,155
390,9,24,3:09:00 AM,7:09:00 PM,Hayward Park,155
391,8,24,3:12:00 AM,7:12:00 PM,San Mateo,155
392,7,24,3:15:00 AM,7:15:00 PM,Burlingame,155
393,6,24,3:20:00 AM,7:20:00 PM,Millbrae,155
394,5,24,3:25:00 AM,7:25:00 PM,San Bruno,155
395,4,24,3:29:00 AM,7:29:00 PM,So. San Francisco,155
396,3,24,3:35:00 AM,7:35:00 PM,Bayshore,155
397,2,24,3:41:00 AM,7:41:00 PM,22nd Street,155
398,1,24,3:48:00 AM,7:48:00 PM,San Francisco,155
399,24,25,2:16:00 AM,6:16:00 PM,Tamien,257
400,23,25,2:24:00 AM,6:24:00 PM,San Jose Diridon,257
401,21,25,2:29:00 AM,6:29:00 PM,Santa Clara,257
402,20,25,2:34:00 AM,6:34:00 PM,Lawrence,257
403,19,25,2:39:00 AM,6:39:00 PM,Sunnyvale,257
404,18,25,2:44:00 AM,6:44:00 PM,Mountain View,257
405,17,25,2:47:00 AM,6:47:00 PM,San Antonio,257
406,16,25,2:52:00 AM,6:52:00 PM,California Ave,257
407,15,25,2:56:00 AM,6:56:00 PM,Palo Alto,257
408,14,25,2:59:00 AM,6:59:00 PM,Menlo Park,257
409,13,25,3:05:00 AM,7:05:00 PM,Redwood City,257
410,12,25,3:09:00 AM,7:09:00 PM,San Carlos,257
411,11,25,3:13:00 AM,7:13:00 PM,Belmont,257
412,10,25,3:16:00 AM,7:16:00 PM,Hillsdale,257
413,8,25,3:21:00 AM,7:21:00 PM,San Mateo,257
414,7,25,3:24:00 AM,7:24:00 PM,Burlingame,257
415,6,25,3:29:00 AM,7:29:00 PM,Millbrae,257
416,5,25,3:33:00 AM,7:33:00 PM,San Bruno,257
417,1,25,3:50:00 AM,7:50:00 PM,San Francisco,257
418,23,26,3:13:00 AM,7:13:00 PM,San Jose Diridon,159
419,22,26,3:16:00 AM,7:16:00 PM,College Park,159
420,21,26,3:20:00 AM,7:20:00 PM,Santa Clara,159
421,20,26,3:25:00 AM,7:25:00 PM,Lawrence,159
422,19,26,3:30:00 AM,7:30:00 PM,Sunnyvale,159
423,18,26,3:35:00 AM,7:35:00 PM,Mountain View,159
424,17,26,3:39:00 AM,7:39:00 PM,San Antonio,159
425,16,26,3:43:00 AM,7:43:00 PM,California Ave,159
426,15,26,3:47:00 AM,7:47:00 PM,Palo Alto,159
427,14,26,3:51:00 AM,7:51:00 PM,Menlo Park,159
428,13,26,3:56:00 AM,7:56:00 PM,Redwood City,159
429,12,26,4:01:00 AM,8:01:00 PM,San Carlos,159
430,11,26,4:04:00 AM,8:04:00 PM,Belmont,159
